category,name,price,description,veg_nonveg,spice_level,restaurant name,location,contact,operating hour,dining rating,delivery rating
Navratri Specials,Fruit Falhari,₹140,Seasonal fruits.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Navratri Specials,Sabudana ki Tikki,₹240,Made with potato & sabudana.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Navratri Specials,Navratri Bhalle ke Chaat,₹120,Made with samak ke chawal.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Navratri Specials,Navratri Kheer,₹140,Made with samak ke chawal.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Navratri Specials,Mini Navratri Meals,₹260,Sabudana ke Tikki [6 Pieces]+Chips,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Navratri Specials,Navratri Thali [Mini],₹360,Bhalle ki Chaat+Sabudana ki Tikki [6 Pieces]+Fruit Chaat+Plain Dahi+Aloo ki Chips+Navratri Kheer+Hari Chutney,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Navratri Specials,Navratri Thali [Regular],₹420,Bhalla ki Chaat+Fruit Chaat+Aloo Moongfali ki Sabji+Paneer Makhani+Hari Chutney+Plain Dahi+2 Kuttu ke Paratha+Aloo Chips+Samak ke Kheer,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Navratri Specials,Mini Navratri Bhalla Chaat Meals,₹180,Samak Chawal Bhalla Chaat+Chips,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Chole Kulcha Combo,₹268,Chole Kulcha+2 Stuffing Kulcha,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Dal Makhani with Tawa Roti,₹268,Dal Makhani+Rice+4 Tawa Roti,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Chole with Tawa Roti,₹268,Chole+4 Soft Tawa Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Chole with Tawa Roti [No Onion No Garlic],₹268,Chole+Rice+4 Soft Tawa Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Dal Tadka with Tawa Roti,₹268,Dal Tadka+Rice+4 Tawa Roti,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Dal Tadka with Tawa Roti [No Onion No Garlic],₹268,Dal Tadka+Rice+4 Tawa Roti,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Punjabi Dal Tadka with Tawa Roti,₹268,Punjabi Dal Tadka+Rice+4 Tawa Roti,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Punjabi Dal Tadka with Tawa Roti [No Onion No Garlic],₹268,Punjabi Dal Tadka+Rice+4 Tawa Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Chole with Naan,₹288,Chole+Rice+1 Butter Naan+1 Tandoori Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Dal Makhani with Naan [No Onion No Garlic],₹288,Dal Makhani+Rice+1 Butter Naan+1 Tandoori Roti Butter+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Chole with Naan [No Onion No Garlic],₹288,Chole+Rice+1 Butter Naan+1 Tandoori Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Dal Tadka with Naan,₹288,Dal Tadka+Rice+1 Butter Naan+1 Tandoori Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Dal Tadka with Naan[No Onion No Garlic],₹288,Dal Tadka+Rice+1 Butter Naan+1 Tandoori Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Punjabi Dal Tadka with Naan,₹288,Punjabi Dal Tadka+Rice+4 Tawa Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Punjabi Dal Tadka with Naan [No Onion No Garlic],₹288,Punjabi Dal Tadka+Rice+4 Tawa Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Kadai Paneer with Tawa Roti,₹298,Kadai Paneer+Steamed Rice+4 Tawa Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Jain Kadai Paneer with Tawa Roti,₹298,Kadai Paneer+Steamed Rice+4 Tawa Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Kadai Paneer with Naan,₹298,Kadai Paneer+Steamed Rice+1 Naan Butter+1 Butter Tandoori Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Kadai Paneer Combo,₹298,[No Onion No Garlic] Kadai Paneer+Steamed Rice+1 Naan Butter+1 Butter Tandoori Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Shahi Paneer with 4 Tawa Roti,₹298,Shahi Paneer+Steam Rice+4 Tawa Roti Butter+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Shahi Paneer with Tawa Roti,₹298,No onion and no garlic. Shahi Paneer+Steamed Rice+4 Tawa Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Shahi Paneer with Naan,₹298,Shani  Paneer+Steam Rice+1 Butter Naan+1 Tandoori Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Shahi Paneer with Butter Naan,₹298,No onion and no garlic. Shahi Paneer+Steam Rice+1 Butter Naan+1 Tandoori Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Matar Paneer with Tawa Roti,₹298,Matar Paneer+Steamed Rice+4 Tawa Roti+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Veg Thali,₹488,Dal Makhani+Kadai Paneer+Chana Masala+Dum Aloo+4 Butter Tawa Roti+Rice+Onion+Papad+Mixed Fruit Raita+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Veg Thali [No Onion No Garlic],₹488,Dal Makhani+Kadai Paneer+Chana Masala+Dum Aloo+4 Butter Tawa Roti+ Rice+Papad+Mixed Fruit Raita+Gulab Jamun [1 Piece],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Veg Thali Party Combo Pack [Serves 8],₹2800,Dahi ke Kebab [8 Pieces]+Paneer Tikka [8 Pieces]+Veg Spring Roll [10 Pieces]+Veg Manchurian [8 Pieces]+4 Veg Manchow Soup+Fresh Lime Soda+Paneer Handi Kor+Dal Makhani+Veg Biryani+Mixed Veg Raita+Soya Chaap Changezi+Veg Noodles+Green Salad+ Bread Basket+Gulab Jamun [6 Pieces]+Chocolate Brownie [2 Pieces],Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Chicken Curry Combo,₹298,Chicken Curry+Rice+4 Tawa Roti+Gulab Jamun [1 Piece],Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Egg Thali,₹460,Egg Curry [2 Eggs]+Dal Makhani+Soya Chaap Changezi+Rice+4 Tawa Roti+Papad+Mixed Fruit Raita+Gulab Jamun [1 Piece],Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Chicken Thali,₹520,Chicken Boti Masala+Dal Makhani+Soya Chaap Masala+4 Butter Tawa Roti+Onion+Papad+Rice+Mixed Fruit Raita+Gulab Jamun [1 Piece],Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Mutton Thali,₹540,Mutton Rogan Josh+Dal Makhani+Soya Chaap Mutton Flavour+4 Tawa Roti Butter+Rice+Salad+Papad+Mix Fruit Raita+Gulab Jamun [1 Piece] [Subject to Availability],Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Chicken Biryani Combo,₹620,Chicken Biryani [6 Pieces]+Chicken Tangdi Curry [2 Pieces]+2 Butter Naan+Plain Dahi,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Mutton Biryani Combo,₹680,Mutton Biryani [6 Pieces]+Chicken Tangdi Curry [2 Pieces]+2 Butter Naan+Plain Dahi,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Non Veg Thali Party Combo,₹2998,"Mutton Shami Kebab [8 Pieces]+Chicken Tandoori [8 Pieces]+Paneer Tikka [8 Pieces]+Chicken Spring Roll [10 Pieces]+Veg Hot and Sour Soup+Chicken Manchow Soup+
Chicken Kofta [10 Pieces]+Mutton Korma [8 Pieces]+Chicken Biryani [6 Pieces]+Dal Makhani+Paneer Handi Korma+Chicken Noodles+Green Salad+Mix Basket+Gulab Jamun [6 Pieces]+Chocolate Brownie [2 Pieces]",Non-Veg,Spicy,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Veg Manchurian with Veg Noodles,₹368,Veg Manchurian [6 Pieces]+Veg Fried Rice+Veg Spring Roll [2 Pieces] Cigar+Gulab Jamun [1 Piece]+2 Tawa Roti+Mix Fruit Raita,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Veg Manchurian with Veg Fried Rice Combo,₹368,Veg Manchurian [6 Pieces]+Veg Fried Rice+Veg Spring Roll [2 Pieces] Cigar+Gulab Jamun [1 Piece]+2 Tawa Roti+Mix Fruit Raita,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Chilli Paneer with Veg Noodles Combo,₹368,Chilli Paneer [6 Pieces]+Veg Noodles+Veg Spring Roll [2 Pieces]+Mix Fruit Raita+2 Tawa Roti+Gulab Jamun [1 Piece],Veg,Spicy,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Chilli Paneer with Veg Fried Rice Combo,₹368,Chilli Paneer [6 Pieces]+Veg Noodles+Veg Spring Roll [2 Pieces]+Mix Fruit Raita+2 Tawa Roti+Gulab Jamun [1 Piece],Veg,Spicy,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Chilli Chicken with Veg Fried Rice,₹388,Chilli Chicken [6 Pieces]+Veg Fried Rice+Chicken Spring Roll [2 Pieces]+Cigar+Mixed Fruit Raita+2 Tawa Roti+Gulab Jamun [1 Piece],Non-Veg,Spicy,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Lunch and Dinner Special Combos and Thali,Chilli Chicken with Veg Noodles,₹388,Chilli Chicken [6 Pieces]+Veg Noodles+Chicken Spring Roll [2 Pieces]+Cigar+Mixed Fruit Raita+2 Tawa Roti+Gulab Jamun [1 Piece],Non-Veg,Spicy,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Tandoor Indian Starters,Tandoori Chicken Dry,₹260,Tandoori Chicken Sauce,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Tandoor Indian Starters,Tandoori Chicken Garlic and Butter Sauce,₹280,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Tandoor Indian Starters,Afghani Chicken Kali Mirch with Cream & Butter,₹280,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Tandoor Indian Starters,Tandoori Chicken With Cream N Butter,₹280,Roasted tandoori chicken served with cream and butter sauce.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Tandoor Indian Starters,Tandoori Chicken Kali Mirch Dry,₹280,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Tandoor Indian Starters,Tandoori Chicken Lasooni Kali Mirch Dry,₹280,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
